headword	text	sense1	sense2	sense3	sense4	sense5
水-n	瑞昌，成了一座生态环境优美、功能设施齐全、现代气息浓郁的<水>岸生态文明城市！	a1.s1	a2.s1	a3.s3	a4.s1	a5.sx
水-n	本次交易完成后,园林绿化、水环境治理将作为公司智慧生态板块有力支撑,城市、灌区两大方向的水资源、<水>生态建设布局取得积极进展,大生态平台优势渐显,PPP拿单能力进一步增强。	a1.s1	a2.s1	a3.s1	a4.s1	a5.sx
水-n	“算了，拖回监狱，戴重镣重铐，吃盐<水>饭，来日方长，整死了就更不好交代了！”	a1.s1	a2.s1	a3.s13	a4.s1	a5.sx
水-n	盛京银行积极履行金融企业社会责任，始终将支持公用事业发展、服务民生福祉作为履行企业社会责任的立足点，先后代理了<水>、电、煤气、供热、通讯、有线电视、教育、交通违章处理、住房公积金、房屋维修基金等与百姓日常生活密切相关的收费项目，无偿代理发放医疗、失业、最低生活保障等社会保障资金，成为全省代收费项目最多、服务功能最全的银行。	a1.s1	a2.s1	a3.s8	a4.s1	a5.sx
水-n	由于1升等于1000毫升,所以1立方米<水>就等于1000剩以1000,即10毫升。	a1.s1	a2.s1	a3.s1	a4.s1	a5.sx
水-n	全聚福蒸包加盟连锁产品包括各种馅料蒸包（肉馅、素馅、肉素结合等）、<水>煎包、烧卖、煎包、生煎包、煎饺、叉烧包、灌汤包、锅贴等，产品丰富多样，口味绝美、外形精致，打造不一样的包子加盟店！	a1.s1	a2.s18	a3.s1	a4.s1	a5.sx
水-n	周文智在致信中说，洪涝灾害、干旱缺<水>、水环境恶化三大问题已成为制约我国国民经济和社会发展的主要因素，要解决这三大问题，水文工作是基础，而水文情报预报又是水文工作的重要组成部分，是水文工作的窗口，是各级地方政府进行防汛抗旱指挥、调度、决策的重要科学依据。	a1.s1	a2.s1	a3.s1	a4.s1	a5.sx
水-n	取适量的怀山药粉、薏米粉和芡实粉混合，加温水(不是冷水，也不是开水)调成糊状，等锅里的<水>开了把糊倒进去，用勺子搅拌别糊锅或沉底，再开锅煮10分钟左右就可以了，营养美味的山药薏米芡实粥就做好了，可以根据个人喜好添加蜂蜜或其他的调味品，别看怀山药和芡实整个煮不粘稠，磨成粉后特别容易粘稠，不多的一点就能煮稠稠的一大碗。	a1.s1	a2.s1	a3.s1	a4.s1	a5.sx
水-n	公司拥有多项自主知识产权技术，其中生物活性<水>处理剂治理高浓度有机废水和高分子烧结精密微孔过滤技术是公司的核心。	a1.s1	a2.s1	a3.s1	a4.s1	a5.sx
水-n	发源于江西安远、寻乌、定南三县的东江是珠江的另一大支流，流经江西、广东，注入香江，成为流域3000多万居民生活的主要水源，占香港淡水供应量近八成，被香港人誉为“生命之<水>”。	a1.s1	a2.s1	a3.s1	a4.s1	a5.sx
水-n	（4）如图3所示，是三位同学作出水的沸腾图象，其中正确的是B．（5）水在沸腾过程中需要吸热，如果继续给沸腾的水加热，<水>的温度不变（选填“升高”、“不变”或“降低”）．（6）如果要适当缩短加热时间，可采取的措施是适当减少水量（或用热水、加大酒精灯的火焰、加	a1.s1	a2.s1	a3.s1	a4.s1	a5.sx
水-n	一个水壶中装有4斤水，现在要把可以装2斤水和3斤<水>的两个盆子都装满水，怎么办？	a1.s1	a2.s1	a3.s1	a4.s1	a5.sx
水-n	市环保局副局长徐青山在会上要求，由江干环保分局牵头，与城管部门共商整改对策，尽早还居民一个<水>清岸绿的生态环境。	a1.s1	a2.s1	a3.s1	a4.s1	a5.sx
水-n	6、把烤盘装7分满的<水>，放入烤箱下层，然后调温度180度，15分钟，开始预热烤箱;	a1.s1	a2.s1	a3.s1	a4.s1	a5.sx
水-n	经历看一天的军训之后，晒后的调理是非常重要的，大家需要多喝水同时还要多吃些新鲜的瓜果蔬菜，这些食物能够给肌肤补<水>同时还能起到帮助美白的作用。	a1.s1	a2.s13	a3.s1	a4.s1	a5.sx
水-n	到那时，节水制度和水资源配置工程体系基本完善，产业结构、布局与水资源承载能力相协调；全社会形成自觉节水的风尚和合理的用水方式；在维系良好生态系统的基础上实现<水>资源的供需平衡，基本实现经济社会发展用水零增长。	a1.s1	a2.s1	a3.s1	a4.s1	a5.sx
水-n	对此，一名环境保护工作者告诉本台，除了毒大米外，中国老百姓呼吸的是毒空气、喝的是毒水，每天二十四小时都处在毒环境之中：“从空气到土壤再到<水>的污染，引发食道癌、肺癌，形成了综合性的污染。”	a1.s1	a2.s1	a3.s11	a4.s1	a5.sx
水-n	室内的板材，沙发，家具等散发的游离甲醛，苯，氨，tvoc等有毒害物质在家中可持续释放3-15年，贝壳粉张开的数以万计的小孔将有害物质吸附，二氧化钛将有害物质分解成二氧化碳和<水>，有害物质释放多少，分解多少。	a1.s1	a2.s1	a3.s15	a4.s1	a5.sx
水-n	“扫一趟下来要喝一大瓶<水>，衣服都可以拧出水来。”	a1.s1	a2.s1	a3.s1	a4.s1	a5.sx
水-n	强迫自己冷静下来，李长江让人给余波喂了点<水>和吃的，等他慢慢缓过气然后才从他嘴里明白到底发生了什么事情。	a1.s1	a2.s17	a3.s1	a4.s1	a5.sx
水-n	天边晚霞红似火，衬得整个校园红绿红绿的，小湖中，清洁的<水>彻底染上了红墨水，而小湖旁边的小凉亭，完全被这火红的霞光笼罩了，朦朦胧胧中不期拨云见日http://hdcqg.com，小凉亭内坐着的人，手中捧着一本书，静静地在阅读。	a1.s1	a2.s1	a3.s1	a4.s1	a5.sx
水-n	人们喝了被污染的<水>，生病的生病，残疾的残疾。	a1.s1	a2.s1	a3.s1	a4.s1	a5.sx
水-n	记住泡米的<水>一定不要扔掉，因为水里都是花青素和一些水溶性维生素，做粥时加入泡米的水，再搭配各种杂豆、红枣、枸杞等食材一起煮。	a1.s1	a2.s1	a3.s1	a4.s1	a5.sx
水-n	第一次：10千克水倒入7千克桶，10千克水桶剩3千克水，7千克水倒入3千克桶，7千克水桶剩4千克水，3千克水桶里有水3千克；第二次：3千克桶的水倒入10千克水桶，这时10千克水桶里有水6千克，把7千克桶里的4千克水倒入3千克水桶里，这时7千克水桶里剩水1千克，3千克水桶里有水3千克；第三次：3千克桶里的水倒入10千克桶里，这时10千克桶里有水9千克，7千克桶里的1千克水倒入3千克桶里，这时7千克桶里无水，3千克桶里有水1千克；第四次：10千克桶里的9千克水倒入7千克桶里，10千克水桶里剩下2千克水，7千克桶里的水倒入3千克桶里（原有1千克水），只倒出2千克水，7千克桶里剩水5千克，3千克桶里有水3千克，然后把3千克桶里的3千克水倒10千克桶里，因为原有2千克<水>，这时也正好是5千克水了。	a1.s1	a2.s1	a3.s7	a4.s1	a5.sx
水-n	做法：取碗一只，倒入芝麻酱，兑入少许盐凉水（以精盐适量倒入凉开水中稍搅，自行溶解而成），用筷子轻轻顺时针搅拌，待水分渍入酱里，再放少许盐凉水，搅至稀泥状时即可；面条用<水>煮熟后过凉开水，放在碗里，边用电风扇吹边翻挑；将黄瓜洗净切成细丝，如选用小萝卜可洗净去皮后再切丝，芹菜用热水焯一下再切成末；碗装凉面端至餐桌上，撒上黄瓜丝或小萝卜丝、芹菜末等，浇上醋、蒜，再以勺浇上调好的芝麻酱，用筷子拌后即可食用。	a1.s1	a2.s1	a3.s1	a4.s1	a5.sx
水-n	杯子里面的<水>并不烫，温开水，温度刚刚好，林源一口喝尽，这才感觉好了不少，一边起身一边道：“你到了很久了？”	a1.s1	a2.s1	a3.s1	a4.s1	a5.sx
水-n	合肥报业试<水>跨地域跨介质合作	a1.s2	a2.s1	a3.s1	a4.s1	a5.sx
水-n	用等量的<水>和醋混合，擦拭玻璃窗、镜子、杯盘等玻璃制品，能让其熠熠发光。	a1.s1	a2.s1	a3.s1	a4.s1	a5.sx
水-n	自2013年起，互联网金融风生<水>起，不仅给金融领域带来强烈冲击，也给司法诉讼研究提出了崭新的课题。	a1.s1	a2.s2	a3.s1	a4.s1	a5.sx
水-n	夫火之有余，因水之不足也，补其<水>，则火自息矣。	a1.s1	a2.s13	a3.s1	a4.s1	a5.sx
水-n	陈雷介绍，２０１０年，我国将加快推进以治淮为重点的大江大河治理，加快淮干行蓄洪区调整及滩区移民迁建、淮河重点平原洼地治理、入江水道整治等工程建设；继续推进太湖流域<水>环境综合整治、洞庭湖综合治理、长江中下游河势控制工程、黄河下游和宁蒙河段治理等重点治理项目。	a1.s1	a2.s1	a3.s1	a4.s1	a5.sx
水-n	【coit心<水>】五月，五月，彩妆美丽季五月，五月，多么美丽的季节，很舒服的温度，穿一袭春衣，添一份春意给自己一个漂亮的妆，等一份美丽心情先上一个我的美妆宝贝出门在外，有时候需要补妆防晒什么的，花田.	a1.sx	a2.s15	a3.s14	a4.s1	a5.sx
水-n	尽管这些门店有所建树还有待时日，但家电零售商对于3C市场的戮力拓展，已经开始收到回声，与企业的结盟正在风生<水>起——比如戴尔选择国美作为渠道商，而苏宁则和包括联想、HP、宏碁在内的多家个人电脑生产商之间达成合作协议。	a1.s1	a2.s2	a3.s1	a4.s1	a5.sx
水-n	张喜旺说，采用<水>冲沙柳种树法，两个人一天能种40亩，这要是在20年前，至少需要二三十人种上一天才能种这么多。	a1.s1	a2.s1	a3.s1	a4.s1	a5.sx
水-n	锅中<水>烧开后放入鲜蘑，等三分钟再加入冬瓜，水翻滚后，加盐和鸡蛋，筷子快速搅散蛋花，加鸡精和香油。	a1.s1	a2.s1	a3.s1	a4.s1	a5.sx
水-n	这个时候，外面炉子上的一锅<水>已经开了，我们竟一点也不知道。	a1.s1	a2.s1	a3.s1	a4.s1	a5.sx
水-n	4个回答怎样快速给脖子美白补<水>?	a1.s1	a2.s13	a3.s1	a4.s1	a5.sx
水-n	不过从你教条式理解概念的话，你看了也是白看，你再看几年也就这样半桶<水>的水平，看不懂的。	a1.s1	a2.s1	a3.s1	a4.s1	a5.sx
水-n	babystar以启蒙性的早期教育、整合性的优美环境、科学系统化的娱乐体系、多元化的亲子游艺，打造一个集康体娱乐、启智育乐为一体，巧妙运用声、光、电、气、<水>、色彩的科技组合，设计环境、渲染气氛，促使宝宝们在游乐中互动感染，在尽情嬉游释放童趣，再现孩子们天真灿漫的笑容，以全新概念造就儿童欢乐天地，真正实现集科学、益智、娱乐、教育为一体的互动游乐组合，以科学的感观教育结合先进游戏主题，让孩子们玩中学，学中玩，使他们在安全和谐的氛围中健康快乐成长。	a1.s1	a2.s1	a3.s8	a4.s1	a5.sx
水-n	2．重量吨位①排水量DT：船舶包括载货在内的总重量，以吨计，<水>的密度为1左右，所以DT也可以说是船舶排开水体的重量，故称排水量。	a1.s1	a2.s1	a3.s1	a4.s1	a5.sx
水-n	很多人担心一旦法国被降级，德法两国会分裂，欧元区会解体，其实，只有当法国被降级，德国被拖下<水>后，欧元区才会更团结，才会想出挽救欧元的好办法。	a1.s4	a2.s16	a3.s1	a4.s1	a5.sx
水-n	二、基本原理在土壤、<水>、空气或人及动、植物体中，不同种类的微生物绝大多数都是混杂生活在一起，当我们希望获得某一种微生物时，就必须从混杂的微生物类群中分离它，以得到只含有这一	a1.s1	a2.s1	a3.s1	a4.s1	a5.sx
水-n	五行中的金、木、<水>、火、土，每个都代表一种气，在布置儿童房时要注意通过形状、颜色、结构的不同搭配来汇聚五行之气。	a1.s1	a2.s9	a3.s7	a4.s1	a5.sx
水-n	2、讲清注意事项：倒适量的<水>；泡泡往上吹，水洒了用抹布擦；不对着小朋友吹。	a1.s1	a2.s1	a3.s1	a4.s1	a5.sx
水-n	目前，我国平均单方水GDP产出仅为世界平均水平1/4左右，不足一些发达国家的1/10;2011年全国灌溉<水>利用系数仅为0.51，与发达国家相距甚远;奢侈型用水的洗车、洗浴等行业蓬勃发展，全社会还没有形成节约用水的意识和习惯。	a1.s1	a2.s1	a3.s6	a4.s1	a5.sx
水-n	金莎娱乐超高返水金莎娱乐超高返<水>受中共资助设孔子教室澳洲校惹.	a1.s3	a2.s14	a3.s1	a4.s1	a5.sx
水-n	他回答说：“喝了忘河的<水>，很安静的。	a1.s1	a2.s5	a3.s1	a4.s1	a5.sx
水-n	同时，NPX芯片可以工作在极端环境下，如高温(100℃以上)、低温(-40℃)、水汽(低温冷凝<水>结冰，NPX传感器具有独特的抗冷凝水结冰功能)、振动冲击等情况；同时NPX在每次压力测量后，都会采用一段内置代码对传感器的健康状况进行检测，以保证测量结果的可信度。	a1.s1	a2.s1	a3.s1	a4.s1	a5.sx
水-n	洗澡<水>冲洗厕所。	a1.s1	a2.s1	a3.s4	a4.s1	a5.sx
水-n	中国青年报中青在线记者在该校官方网站上了解到,1995年,长沙民政职业技术学院的王夫子创办了殡仪学院,并开设了这一特色专业,该专业下又分为殡仪服务、殡葬设备、防腐整容3个方向，对此,《每日经济新闻》记者联系到贵州省能源局相关负责人欲详细了解,对方表示电话里不方便接受采访，吴兴在线讯近日,月河街道铁路社区举办了“剿灭劣五类<水>,建设生态家园2017年吴兴区送戏下基层”文艺演出，”“这是我应该做的!	a1.sx	a2.s1	a3.s1	a4.s1	a5.sx
水-n	不太满意你希望从以下哪几方面改善肌肤问题（可选3项）干燥缺<水>黯黄黯沉斑点瑕疵	a1.s1	a2.s1	a3.s1	a4.s1	a5.sx
水-n	用纯水机厂，产净<水>器。	a1.s1	a2.s1	a3.s1	a4.s1	a5.sx
水-n	即使你是英国居民-建议政策下一步要稳住人民币汇率/金烈和<水>元波也同时长吟而起~	a1.sx	a2.s3	a3.s5	a4.s1	a5.sx
水-n	引江济汉工程管理局相关负责人向王艳玲一行重点介绍了拾桥河枢纽的设计原理以及功能作用：长湖位于荆州、荆门、潜江三市交界处，地处荆州城区北部和四湖流域上游,被称为“荆州头顶上的一盆<水>”,为荆州城区以及周边县市提供泄洪、灌溉、供水保证。	a1.s1	a2.s1	a3.s1	a4.s1	a5.sx
水-n	KK：只能抽湿机24小时开着，空调也开着一起来抽湿，洗衣服必须加柔顺剂不然衣服会发臭~抽湿机一天抽12升的<水>我都不太好意思说出来mo-:bye	a1.s1	a2.s1	a3.s1	a4.s1	a5.sx
水-n	有一次外公说抱走弟弟了，她说不给你，还吐口<水>给外公。	a1.s1	a2.s12	a3.s10	a4.s1	a5.sx
水-n	把糯米淘洗干净,泡水3小时,控去水分;苦荞香米直接泡<水>5小时,控去水分与糯米混合;将苇叶煮熟后放入凉水;2.	a1.s1	a2.s1	a3.s1	a4.s1	a5.sx
水-n	贯彻省党代会精神，淮北市政府有关负责人表示，让天更蓝，持续推进节能减排，开展工业源、面源、移动源综合治理，基本实现城市PM2.5监测与控制全覆盖，使碧空蓝天成为淮北上空主色调；让水更清，在治污上下功夫，积极防治和修复地下<水>污染，完善污水处理厂及配套管网建设，推进农村生活污水治理，到2020年城市污水处理率达95%以上。	a1.s1	a2.s1	a3.s11	a4.s1	a5.sx
水-n	受降雨影响，长江中下游沿江支流湖北倒水、举水、巴<水>，安徽前河、黄湓河、秋浦河及江西昌江、乐安河等江河出现1—3米涨水，其中黄湓河发生一般超警洪水，超警幅度0.24米，目前已退至警戒水位以下。	a1.s1	a2.s1	a3.s1	a4.s1	a5.sx
水-n	Goal.com图集皇家马德里发布新赛季战袍现在加入立即享有1888元首存奖金及0.18%-1%无上限返<水>此次新球衣的一大创新是球衣上条纹的颜色由本赛季的金色变为了海军蓝和土耳其蓝.	a1.s3	a2.s14	a3.s1	a4.s1	a5.sx
水-n	关小董对这方面没有什么经验，扑倒倒是可以，若是让她真的付诸实践，还是有些困难，再燕北冥这攻势下，倒是软成了一滩<水>。	a1.s1	a2.s1	a3.s1	a4.s1	a5.sx
水-n	泼她<水>：体力+5目不转睛盯着她：魅力+5(秋季)向星星祈祷：感受+5述说星星的故事：智力+10叫她离开：道德+10(冬季)夸奖她：体力+10无视：感受+10恶作剧：感受+5	a1.s1	a2.s1	a3.s1	a4.s1	a5.sx
水-n	今天要晒的是一票化妆品，话说天也渐渐冷下来了，早上弄点<水>就上班，遇上变天的时候，还真觉得对不起自己。	a1.s1	a2.s7	a3.s1	a4.s1	a5.sx
水-n	浙江省水文局负责全省水文行业管理和业务指导；承担全省水文<水>资源调查评价的业务管理；负责省级防汛水文通信和水文自动测报系统规划编制、实施和管理；负责全省水文站网、水文情报预报、水文水资源监测资料复审管理等。	a1.s1	a2.s1	a3.s1	a4.s1	a5.sx
水-n	和猫一起长：祛湿效果最佳的是用艾草，家里孩子湿气严重到两个小腿上湿疹各一大块一年多没好，后来找到靠谱中医让每天上午艾灸肚脐5-10分钟，晚上睡前艾草煮<水>泡脚，坚持一个多月之后效果明显。	a1.s1	a2.s1	a3.s1	a4.s1	a5.sx
